date,week,sunrise_hour,sunrise_min,sunrise_sec,sunset_hour,sunset_min,sunset_sec,season,is_holiday,is_weekend,snow,snowdepth,temp,precip,precipprob,preciptype,windgust,winddir,solarradiation,moonphase,conditions,Offense Count
2020-07-03,Friday,6,25,41,20,25,57,Summer,1,0,0.0,0.0,84.5,0.0,0,none,25.5,219.0,227.2,0.45,cloudy,675
2010-11-01,Monday,7,35,0,18,34,40,Autumn,0,0,0.0,0.0,77.3,0.003,100,rain,21.9,183.9,158.9,0.84,rain,421
2013-12-11,Wednesday,7,6,56,17,22,52,Winter,0,0,0.0,0.0,45.6,0.0,0,none,16.1,10.6,105.7,0.3,cloudy,374
2014-02-05,Wednesday,7,8,49,18,2,32,Winter,0,0,0.0,0.0,43.6,0.001,100,rain,30.8,0.5,,0.19,rain,362
2017-04-06,Thursday,7,4,36,19,43,19,Spring,0,0,0.0,0.0,67.4,0.0,0,none,16.1,333.7,316.6,0.34,clear,324
2017-11-15,Wednesday,6,46,23,17,25,33,Autumn,0,0,0.0,0.0,70.7,0.0,0,none,16.1,123.2,179.5,0.9,cloudy,310
2012-07-05,Thursday,6,26,29,20,25,43,Summer,0,0,0.0,0.0,85.4,0.0,0,none,19.5,180.8,293.6,0.56,clear,387
2021-05-14,Friday,6,28,58,20,7,6,Spring,0,0,0.0,0.0,72.5,0.0,0,none,23.0,106.4,113.9,0.1,cloudy,753
2020-01-20,Monday,7,16,44,17,48,23,Winter,1,0,0.0,0.0,51.2,0.0,0,none,19.7,3.9,154.1,0.85,clear,699
2017-08-04,Friday,6,42,53,20,11,46,Summer,0,0,0.0,0.0,84.3,0.069,100,rain,21.9,51.3,224.9,0.4,rain,407
2014-06-13,Friday,6,20,28,20,22,47,Summer,0,0,0.0,0.0,83.7,0.002,100,rain,21.9,141.7,,0.52,rain,381
2020-05-13,Wednesday,6,29,26,20,6,37,Spring,0,0,0.0,0.0,78.0,0.109,100,rain,24.2,147.3,156.8,0.7,rain,676
2012-04-01,Sunday,7,10,14,19,40,29,Spring,0,1,0.0,0.0,76.0,0.0,0,none,23.0,182.9,199.7,0.33,cloudy,363
2023-02-10,Friday,7,5,20,18,6,31,Winter,0,0,0.0,0.0,53.2,0.0,0,none,33.0,327.4,94.8,0.67,cloudy,732
2013-09-16,Monday,7,6,42,19,25,13,Autumn,0,0,0.0,0.0,81.9,0.906,100,rain,40.3,89.7,176.6,0.4,rain,373
2022-03-22,Tuesday,7,22,45,19,34,16,Spring,0,0,0.0,0.0,65.4,0.876,100,rain,49.8,300.5,206.4,0.66,rain,700
2012-04-30,Monday,6,39,23,19,58,16,Spring,0,0,0.0,0.0,77.9,0.0,0,none,25.3,160.5,134.1,0.32,cloudy,340
2012-09-27,Thursday,7,12,45,19,11,17,Autumn,0,0,0.0,0.0,81.1,0.0,0,none,18.3,119.5,247.5,0.41,cloudy,305
2022-01-27,Thursday,7,13,59,17,54,55,Winter,0,0,0.0,0.0,52.0,0.0,0,none,19.7,52.1,118.8,0.84,cloudy,692
2010-01-19,Tuesday,7,16,54,17,47,54,Winter,0,0,0.0,0.0,66.5,0.0,0,none,22.8,167.1,156.8,0.15,cloudy,379
2014-06-26,Thursday,6,22,54,20,25,48,Summer,0,0,0.0,0.0,77.1,0.004,100,rain,21.9,118.5,,0.98,rain,311
2014-07-26,Saturday,6,37,25,20,18,16,Summer,0,1,0.0,0.0,85.6,0.0,0,none,19.5,168.8,,0.0,cloudy,12
2011-05-09,Monday,6,32,42,20,3,31,Spring,0,0,0.0,0.0,80.5,0.0,0,none,30.1,162.0,308.3,0.23,cloudy,355
2021-03-05,Friday,6,42,25,18,23,43,Spring,0,0,0.0,0.0,62.4,0.001,100,rain,23.0,121.9,63.8,0.75,rain,698
2021-06-14,Monday,6,20,36,20,23,16,Summer,0,0,0.0,0.0,87.8,0.0,0,none,23.0,18.5,171.3,0.15,cloudy,738
2018-10-16,Tuesday,7,23,48,18,49,44,Autumn,0,0,0.0,0.0,58.9,0.01,100,rain,20.8,352.8,39.3,0.25,rain,644
2019-10-05,Saturday,7,16,55,19,2,29,Autumn,0,1,0.0,0.0,83.4,0.0,0,none,0.0,36.3,178.7,0.25,clear,681
2020-12-04,Friday,7,2,5,17,21,46,Winter,0,0,0.0,0.0,49.1,0.0,0,none,20.8,344.7,34.4,0.65,cloudy,760
2011-11-19,Saturday,6,49,17,17,24,7,Autumn,0,1,0.0,0.0,71.6,0.0,0,none,25.3,166.6,148.0,0.81,cloudy,355
2020-09-14,Monday,7,5,50,19,27,21,Autumn,0,0,0.0,0.0,82.0,0.0,0,none,22.9,12.0,99.6,0.91,cloudy,735
2014-05-28,Wednesday,6,22,30,20,15,18,Spring,0,0,0.0,0.0,75.6,0.258,100,rain,17.2,18.4,,0.0,rain,314
2021-01-14,Thursday,7,17,46,17,43,54,Winter,0,0,0.0,0.0,57.0,0.0,0,none,33.4,266.6,36.1,0.05,clear,746
2022-11-12,Saturday,6,43,47,17,27,12,Autumn,0,1,0.0,0.0,48.8,0.017,100,rain,38.4,344.7,127.3,0.64,rain,610
2012-10-06,Saturday,7,17,54,19,0,27,Autumn,0,1,0.0,0.0,76.1,0.0,0,none,26.4,52.7,246.8,0.71,cloudy,347
2016-08-05,Friday,6,43,38,20,10,47,Summer,0,0,0.0,0.0,88.1,0.0,0,none,20.4,84.7,191.4,0.09,clear,387
2012-12-28,Friday,7,15,54,17,30,52,Winter,0,0,0.0,0.0,54.7,0.36,100,rain,31.9,352.3,122.0,0.5,rain,370
2013-08-20,Tuesday,6,52,9,19,56,54,Summer,0,0,0.0,0.0,81.0,0.0,0,none,0.0,130.5,115.4,0.5,clear,402
2014-08-05,Tuesday,6,43,19,20,11,12,Summer,0,0,0.0,0.0,83.9,0.069,100,rain,20.2,97.5,,0.33,rain,395
2015-06-23,Tuesday,6,22,0,20,25,22,Summer,0,0,0.0,0.0,84.1,0.0,0,none,32.2,111.3,135.5,0.23,cloudy,315
2013-08-03,Saturday,6,42,16,20,12,35,Summer,0,1,0.0,0.0,86.3,0.0,0,none,23.4,181.5,300.5,0.89,cloudy,367
2018-10-19,Friday,7,25,46,18,46,36,Autumn,0,0,0.0,0.0,72.7,0.187,100,rain,18.3,39.4,93.2,0.34,rain,830
2015-06-11,Thursday,6,20,25,20,21,57,Summer,0,0,0.0,0.0,82.8,0.004,100,rain,20.8,173.7,321.3,0.82,rain,337
2022-02-11,Friday,7,4,20,18,7,30,Winter,0,0,0.0,0.0,60.1,0.0,0,none,27.7,179.6,154.5,0.34,cloudy,786
2010-12-11,Saturday,7,6,45,17,22,48,Winter,0,1,0.0,0.0,65.9,0.0,0,none,46.9,273.8,144.2,0.19,cloudy,391
2021-03-01,Monday,6,46,50,18,21,2,Spring,0,0,0.0,0.0,62.2,0.386,100,rain,33.1,19.2,24.3,0.59,rain,826
2012-09-13,Thursday,7,5,14,19,28,38,Autumn,0,0,0.0,0.0,78.1,0.029,100,rain,20.8,129.3,83.9,0.92,rain,376
2020-05-27,Wednesday,6,22,40,20,15,5,Spring,0,0,0.0,0.0,75.3,1.142,100,rain,47.5,203.5,233.9,0.18,rain,768
2021-04-06,Tuesday,7,4,36,19,43,22,Spring,0,0,0.0,0.0,71.7,0.0,0,none,33.9,160.8,113.2,0.81,cloudy,692
2021-09-20,Monday,7,8,54,19,20,13,Autumn,0,0,0.0,0.0,83.6,0.0,0,none,21.9,172.3,67.5,0.5,cloudy,666
2020-10-24,Saturday,7,29,34,18,41,10,Autumn,0,1,0.0,0.0,60.1,0.0,0,none,32.2,346.7,52.1,0.27,cloudy,749
2018-05-08,Tuesday,6,33,14,20,3,5,Spring,0,0,0.0,0.0,79.3,0.0,0,none,18.3,207.9,81.9,0.78,clear,299
2018-03-08,Thursday,6,39,17,18,25,29,Spring,0,0,0.0,0.0,57.6,0.0,0,none,16.1,85.0,101.0,0.72,clear,296
2013-02-16,Saturday,6,59,52,18,11,33,Winter,0,1,0.0,0.0,50.9,0.0,0,none,24.2,350.9,235.3,0.21,clear,381
2016-06-16,Thursday,6,20,48,20,23,55,Summer,0,0,0.0,0.0,86.5,0.0,0,none,20.8,108.3,324.2,0.38,cloudy,389
2013-04-13,Saturday,6,56,42,19,47,31,Spring,0,1,0.0,0.0,66.1,0.0,0,none,28.9,122.6,271.0,0.11,cloudy,325
2010-03-27,Saturday,7,16,48,19,37,11,Spring,0,1,0.0,0.0,65.1,0.0,0,none,23.0,189.7,259.7,0.42,cloudy,383
2014-02-27,Thursday,6,49,17,18,19,26,Winter,0,0,0.0,0.0,45.2,0.0,0,none,0.0,42.8,,0.94,clear,324
2011-06-01,Wednesday,6,21,29,20,17,19,Summer,0,0,0.0,0.0,83.9,0.0,0,none,23.3,140.7,340.2,0.0,clear,418
2013-10-13,Sunday,7,22,1,18,52,46,Autumn,0,1,0.0,0.0,73.4,0.078,100,rain,0.0,63.5,82.5,0.31,rain,321
2017-06-09,Friday,6,20,25,20,21,21,Summer,0,0,0.0,0.0,78.8,0.0,0,none,16.1,144.3,307.7,0.5,cloudy,346
2020-02-16,Sunday,7,0,31,18,11,1,Winter,0,1,0.0,0.0,64.7,0.0,0,none,0.0,140.8,67.8,0.76,cloudy,757
2012-10-11,Thursday,7,20,55,18,54,43,Autumn,0,0,0.0,0.0,78.9,0.0,0,none,25.2,146.7,179.3,0.88,cloudy,374
2010-05-09,Sunday,6,32,31,20,3,40,Spring,0,1,0.0,0.0,72.9,0.0,0,none,25.0,98.3,261.6,0.86,cloudy,334
2013-09-26,Thursday,7,12,5,19,12,49,Autumn,0,0,0.0,0.0,82.1,0.0,0,none,20.8,159.0,272.1,0.75,clear,334
2019-10-14,Monday,7,22,22,18,52,11,Autumn,1,0,0.0,0.0,79.1,0.147,100,rain,15.0,70.0,111.5,0.53,rain,613
2018-06-09,Saturday,6,20,26,20,21,15,Summer,0,1,0.0,0.0,82.0,0.0,0,none,0.0,173.0,147.2,0.86,cloudy,783
2012-06-10,Sunday,6,20,24,20,21,51,Summer,0,1,0.0,0.0,84.5,0.0,0,none,24.2,199.9,314.0,0.71,cloudy,311
2017-08-25,Friday,6,54,57,19,51,28,Summer,0,0,0.0,0.0,79.0,1.035,100,rain,34.5,61.9,81.9,0.13,rain,297
2021-06-09,Wednesday,6,20,27,20,21,24,Summer,0,0,0.0,0.0,84.0,0.0,0,none,28.9,158.9,184.7,0.98,cloudy,680
2013-09-21,Saturday,7,9,22,19,19,0,Autumn,0,1,0.0,0.0,73.9,0.354,100,rain,28.9,21.2,108.9,0.57,rain,355
2010-11-04,Thursday,7,37,18,18,32,22,Autumn,0,0,0.0,0.0,60.8,0.01,100,rain,36.7,345.8,217.3,0.95,rain,337
2014-07-20,Sunday,6,33,57,20,21,28,Summer,0,1,0.0,0.0,83.1,0.001,100,rain,20.8,84.2,,0.78,rain,11
2016-08-28,Sunday,6,56,44,19,47,49,Summer,0,1,0.0,0.0,79.1,0.378,100,rain,33.3,46.8,162.0,0.87,rain,322
2020-08-18,Tuesday,6,51,13,19,58,42,Summer,0,0,0.0,0.0,86.6,0.0,0,none,19.7,23.7,92.6,0.0,clear,677
2013-08-10,Saturday,6,46,24,20,6,42,Summer,0,1,0.0,0.0,83.5,0.04,100,rain,33.3,124.0,139.2,0.13,rain,388
2021-09-11,Saturday,7,4,7,19,31,23,Autumn,0,1,0.0,0.0,79.4,0.0,0,none,21.9,99.3,126.4,0.17,cloudy,676
2016-10-10,Monday,7,20,19,18,55,50,Autumn,1,0,0.0,0.0,70.8,0.0,0,none,0.0,59.8,252.1,0.32,cloudy,351
2016-12-17,Saturday,7,10,52,17,24,59,Winter,0,1,0.0,0.0,74.8,0.067,100,rain,28.5,196.5,138.4,0.62,rain,408
2013-05-31,Friday,6,21,36,20,17,4,Spring,0,0,0.0,0.0,82.6,0.0,0,none,24.9,165.6,317.8,0.75,cloudy,399
2013-04-23,Tuesday,6,46,10,19,53,41,Spring,0,0,0.0,0.0,71.0,0.001,100,rain,19.5,171.4,291.3,0.43,rain,371
2010-08-05,Thursday,6,43,17,20,11,13,Summer,0,0,0.0,0.0,86.7,0.0,0,none,18.3,219.9,245.0,0.85,cloudy,379
2021-08-31,Tuesday,6,58,17,19,44,38,Summer,0,0,0.0,0.0,85.9,0.0,0,none,24.2,216.6,90.0,0.8,cloudy,624
2020-10-02,Friday,7,15,37,19,5,10,Autumn,0,0,0.0,0.0,72.1,0.0,0,none,19.7,59.1,102.3,0.53,clear,742
2013-05-24,Friday,6,23,50,20,13,9,Spring,0,0,0.0,0.0,80.2,0.0,0,none,20.8,135.4,202.7,0.5,cloudy,424
2016-04-08,Friday,7,2,2,19,44,40,Spring,0,0,0.0,0.0,71.0,0.0,0,none,23.0,31.9,262.1,0.04,clear,384
2017-07-03,Monday,6,25,32,20,25,55,Summer,0,0,0.0,0.0,85.6,0.0,0,none,20.7,170.1,269.0,0.32,cloudy,345
2010-10-03,Sunday,7,15,51,19,4,38,Autumn,0,1,0.0,0.0,69.7,0.0,0,none,25.3,19.2,260.6,0.86,clear,328
2011-05-05,Thursday,6,35,47,20,0,58,Spring,0,0,0.0,0.0,69.5,0.0,0,none,19.5,132.9,323.9,0.09,clear,379
2012-11-01,Thursday,7,35,23,18,34,15,Autumn,0,0,0.0,0.0,75.9,0.0,0,none,17.2,255.1,206.6,0.6,clear,345
2013-05-14,Tuesday,6,28,58,20,7,2,Spring,0,0,0.0,0.0,72.1,0.0,0,none,24.2,159.5,318.9,0.15,clear,372
2022-06-17,Friday,6,20,55,20,24,8,Summer,0,0,0.0,0.0,85.2,0.008,100,rain,25.3,152.9,155.2,0.61,rain,727
2012-10-05,Friday,7,17,18,19,1,38,Autumn,0,0,0.0,0.0,78.9,0.0,0,none,16.1,177.9,247.8,0.68,clear,414
2020-12-18,Friday,7,11,28,17,25,25,Winter,0,0,0.0,0.0,54.5,0.0,0,none,32.2,118.2,20.4,0.13,cloudy,696
2021-12-23,Thursday,7,13,53,17,27,47,Winter,0,0,0.0,0.0,65.5,0.0,0,none,26.2,166.7,82.1,0.66,cloudy,640
2018-08-06,Monday,6,43,56,20,10,22,Summer,0,0,0.0,0.0,84.3,0.115,100,rain,25.3,149.8,136.6,0.84,rain,699
2016-12-07,Wednesday,7,4,18,17,22,6,Winter,0,0,0.0,0.0,53.4,0.017,100,rain,0.0,23.3,132.5,0.25,rain,328
2021-10-26,Tuesday,7,30,50,18,39,33,Autumn,0,0,0.0,0.0,77.8,0.0,0,none,28.9,142.6,17.4,0.7,cloudy,723
2012-11-24,Saturday,6,54,2,17,22,26,Autumn,0,1,0.0,0.0,56.6,0.0,0,none,24.2,35.4,182.2,0.37,cloudy,345
2015-12-07,Monday,7,3,44,17,21,59,Winter,0,0,0.0,0.0,60.8,0.0,0,none,0.0,323.4,165.9,0.88,clear,349
2022-10-14,Friday,7,22,34,18,51,54,Autumn,0,0,0.0,0.0,76.5,0.0,0,none,21.8,110.7,139.2,0.66,clear,751
2010-10-09,Saturday,7,19,23,18,57,35,Autumn,0,1,0.0,0.0,72.9,0.0,0,none,17.2,226.0,248.8,0.06,clear,384
2019-08-18,Sunday,6,50,47,19,59,28,Summer,0,1,0.0,0.0,87.0,0.029,100,rain,18.3,185.2,230.3,0.61,rain,603
2013-08-09,Friday,6,45,49,20,7,36,Summer,0,0,0.0,0.0,86.6,0.0,0,none,17.2,168.5,319.3,0.1,clear,432
2023-07-10,Monday,6,28,35,20,25,3,Summer,0,0,0.0,0.0,86.6,0.0,0,none,25.1,190.9,169.0,0.75,cloudy,741
2012-08-26,Sunday,6,55,37,19,50,6,Summer,0,1,0.0,0.0,83.8,0.003,100,rain,21.9,142.2,194.5,0.32,rain,343
2018-08-26,Sunday,6,55,23,19,50,38,Summer,0,1,0.0,0.0,85.6,0.0,0,none,21.9,137.9,88.3,0.5,cloudy,757
2020-08-04,Tuesday,6,43,5,20,11,36,Summer,0,0,0.0,0.0,85.0,0.023,100,rain,17.2,233.7,227.5,0.53,rain,745
2018-07-21,Saturday,6,34,33,20,20,59,Summer,0,1,0.0,0.0,87.4,0.0,0,none,18.3,225.0,117.5,0.29,cloudy,703
2019-07-03,Wednesday,6,25,21,20,25,59,Summer,0,0,0.0,0.0,81.7,0.0,0,none,0.0,134.5,158.5,0.03,cloudy,661
2011-09-12,Monday,7,4,19,19,30,49,Autumn,0,0,0.0,0.0,86.5,0.0,0,none,23.0,207.7,284.5,0.5,clear,354
2020-07-28,Tuesday,6,38,56,20,16,42,Summer,0,0,0.0,0.0,79.3,0.196,100,rain,21.9,169.3,67.1,0.29,rain,700
2014-10-09,Thursday,7,19,24,18,57,33,Autumn,0,0,0.0,0.0,80.1,0.001,100,rain,21.9,121.6,,0.54,rain,323
2013-10-22,Tuesday,7,27,57,18,43,22,Autumn,0,0,0.0,0.0,67.6,0.0,0,none,19.5,349.9,211.0,0.62,cloudy,363
2020-12-11,Friday,7,7,8,17,22,57,Winter,0,0,0.0,0.0,67.1,0.293,100,rain,27.7,159.5,25.1,0.9,rain,733
2015-01-22,Thursday,7,16,4,17,50,19,Winter,0,0,0.0,0.0,52.6,0.339,100,rain,35.0,40.5,49.8,0.08,rain,337
2014-04-29,Tuesday,6,40,43,19,57,19,Spring,0,0,0.0,0.0,76.5,0.0,0,none,25.8,352.1,,0.0,cloudy,328
2014-07-14,Monday,6,30,40,20,23,50,Summer,0,0,0.0,0.0,85.8,0.0,0,none,18.3,194.5,,0.58,clear,8
2016-06-10,Friday,6,20,25,20,21,51,Summer,0,0,0.0,0.0,83.1,0.0,0,none,17.2,81.5,304.3,0.18,cloudy,363
2016-01-22,Friday,7,16,9,17,50,5,Winter,0,0,0.0,0.0,45.4,0.0,0,none,30.4,302.7,191.4,0.45,cloudy,387
2015-07-14,Tuesday,6,30,32,20,23,54,Summer,0,0,0.0,0.0,85.5,0.0,0,none,23.0,181.5,346.9,0.95,cloudy,340
2023-07-04,Tuesday,6,25,50,20,25,58,Summer,1,0,0.0,0.0,84.8,0.15,100,rain,20.8,160.1,125.1,0.54,rain,703
2015-05-11,Monday,6,31,16,20,4,50,Spring,0,0,0.0,0.0,76.6,0.304,100,rain,20.1,100.0,170.1,0.75,rain,366
2013-07-31,Wednesday,6,40,30,20,14,48,Summer,0,0,0.0,0.0,85.7,0.0,0,none,20.8,209.4,305.8,0.8,clear,417
2015-06-27,Saturday,6,23,8,20,25,53,Summer,0,1,0.0,0.0,85.4,0.261,100,rain,23.2,219.4,143.4,0.36,rain,378
2022-02-08,Tuesday,7,6,40,18,5,5,Winter,0,0,0.0,0.0,52.3,0.0,0,none,21.9,323.4,165.3,0.25,cloudy,732
2011-07-30,Saturday,6,39,36,20,15,52,Summer,0,1,0.0,0.0,86.0,0.041,100,rain,19.5,140.4,265.5,0.0,rain,365
2021-01-19,Tuesday,7,16,49,17,48,11,Winter,0,0,0.0,0.0,66.4,0.0,0,none,28.9,142.9,42.7,0.21,cloudy,737
2022-04-25,Monday,6,44,26,19,54,52,Spring,0,0,0.0,0.0,72.4,0.973,100,rain,36.1,113.9,77.5,0.82,rain,649
2022-01-20,Thursday,7,16,37,17,48,50,Winter,0,0,0.0,0.0,42.4,0.018,100,rain,38.6,346.3,26.7,0.6,rain,631
2014-09-03,Wednesday,6,59,42,19,41,25,Autumn,0,0,0.0,0.0,85.0,0.002,100,rain,23.0,109.3,,0.31,rain,328
2020-02-09,Sunday,7,6,17,18,5,28,Winter,0,1,0.0,0.0,68.0,0.035,100,rain,25.3,150.8,28.3,0.5,rain,718
2021-08-02,Monday,6,41,46,20,13,21,Summer,0,0,0.0,0.0,85.4,0.0,0,none,25.3,278.9,57.9,0.81,cloudy,749
2013-07-04,Thursday,6,25,57,20,25,51,Summer,1,0,0.0,0.0,84.4,0.0,0,none,18.3,90.3,307.1,0.88,cloudy,323
2012-05-11,Friday,6,30,46,20,5,17,Spring,0,0,0.0,0.0,74.0,1.792,100,rain,33.3,126.5,152.5,0.69,rain,389
2021-04-07,Wednesday,7,3,27,19,43,58,Spring,0,0,0.0,0.0,74.4,0.076,100,rain,32.2,183.5,99.1,0.85,rain,695
2014-12-07,Sunday,7,3,55,17,22,2,Winter,0,1,0.0,0.0,57.1,0.0,0,none,19.5,22.5,,0.54,cloudy,320
2014-06-17,Tuesday,6,20,52,20,24,4,Summer,0,0,0.0,0.0,84.2,0.0,0,none,26.7,134.4,,0.66,cloudy,375
2015-06-17,Wednesday,6,20,50,20,24,0,Summer,0,0,0.0,0.0,79.7,0.116,100,rain,32.2,152.1,116.8,0.04,rain,311
2017-03-24,Friday,7,20,2,19,35,33,Spring,0,0,0.0,0.0,72.8,0.063,100,rain,40.9,157.2,165.7,0.89,rain,362
2010-09-27,Monday,7,12,29,19,11,55,Autumn,0,0,0.0,0.0,69.6,0.0,0,none,21.9,339.1,273.7,0.65,clear,346
2011-09-22,Thursday,7,9,38,19,18,24,Autumn,0,0,0.0,0.0,82.9,0.0,0,none,0.0,69.0,270.0,0.84,clear,349
2016-05-23,Monday,6,24,9,20,12,44,Spring,0,0,0.0,0.0,78.1,0.0,0,none,22.8,70.2,223.9,0.56,cloudy,331
2018-02-14,Wednesday,7,1,49,18,9,50,Winter,0,0,0.0,0.0,67.0,0.012,100,rain,19.7,169.1,30.5,0.96,rain,289
2010-10-28,Thursday,7,32,1,18,38,2,Autumn,0,0,0.0,0.0,73.7,0.084,100,rain,36.9,3.2,219.4,0.7,rain,353
2011-04-05,Tuesday,7,6,24,19,42,24,Spring,0,0,0.0,0.0,61.7,0.0,0,none,19.5,82.3,321.4,0.07,clear,330
2013-12-18,Wednesday,7,11,17,17,25,17,Winter,0,0,0.0,0.0,58.7,0.0,0,none,19.5,143.7,159.0,0.54,clear,368
2014-01-12,Sunday,7,17,58,17,41,58,Winter,0,1,0.0,0.0,62.3,0.004,100,rain,25.3,148.6,,0.38,rain,320
2015-08-09,Sunday,6,45,32,20,8,1,Summer,0,1,0.0,0.0,88.0,0.0,0,none,20.8,188.5,310.2,0.83,cloudy,309
2021-06-29,Tuesday,6,24,2,20,26,3,Summer,0,0,0.0,0.0,78.6,0.317,100,rain,19.7,115.7,38.1,0.66,rain,733
2021-06-25,Friday,6,22,43,20,25,47,Summer,0,0,0.0,0.0,84.9,0.0,0,none,30.0,165.5,91.0,0.53,cloudy,797
2015-10-15,Thursday,7,22,58,18,51,6,Autumn,0,0,0.0,0.0,74.7,0.0,0,none,17.2,153.4,242.0,0.09,clear,342
2010-01-28,Thursday,7,13,32,17,55,42,Winter,0,0,0.0,0.0,60.5,0.004,100,rain,30.0,111.6,96.9,0.45,rain,393
2020-05-15,Friday,6,28,12,20,7,52,Spring,0,0,0.0,0.0,76.3,0.87,100,rain,39.1,126.5,153.0,0.77,rain,713
2023-04-15,Saturday,6,55,1,19,48,32,Spring,0,1,0.0,0.0,78.5,0.034,100,rain,36.0,215.1,92.4,0.84,rain,745
2012-04-17,Tuesday,6,52,6,19,50,7,Spring,0,0,0.0,0.0,70.4,0.05,100,rain,18.3,42.1,262.7,0.88,rain,347
2020-05-02,Saturday,6,37,37,19,59,35,Spring,0,1,0.0,0.0,76.1,0.0,0,none,23.0,165.6,207.1,0.33,cloudy,659
2015-07-02,Thursday,6,24,55,20,26,0,Summer,0,0,0.0,0.0,81.6,0.0,0,none,26.4,143.8,289.5,0.52,cloudy,374
2023-05-02,Tuesday,6,38,16,19,59,10,Spring,0,0,0.0,0.0,73.2,0.0,0,none,18.3,133.0,68.6,0.4,cloudy,729
2011-05-19,Thursday,6,26,23,20,9,50,Spring,0,0,0.0,0.0,77.2,0.0,0,none,30.2,202.1,240.6,0.57,cloudy,387
2018-08-30,Thursday,6,57,33,19,46,4,Summer,0,0,0.0,0.0,83.0,0.068,100,rain,21.9,64.0,163.1,0.65,rain,718
2021-09-12,Sunday,7,4,39,19,30,9,Autumn,0,1,0.0,0.0,80.4,0.0,0,none,23.0,104.5,134.5,0.2,cloudy,698
2011-01-16,Sunday,7,17,34,17,45,7,Winter,0,1,0.0,0.0,57.7,0.695,100,rain,30.0,153.3,61.6,0.4,rain,296
2015-01-26,Monday,7,14,33,17,53,47,Winter,0,0,0.0,0.0,58.9,0.0,0,none,18.3,276.0,194.6,0.25,clear,372
2014-03-06,Thursday,6,41,36,18,24,11,Spring,0,0,0.0,0.0,52.2,0.0,0,none,25.9,335.5,,0.18,cloudy,322
2016-06-23,Thursday,6,22,11,20,25,29,Summer,0,0,0.0,0.0,84.5,0.0,0,none,22.0,106.9,332.0,0.62,cloudy,339
2018-09-20,Thursday,7,8,43,19,20,31,Autumn,0,0,0.0,0.0,83.2,0.048,100,rain,16.1,140.0,86.2,0.36,rain,720
2018-05-11,Friday,6,31,5,20,5,0,Spring,0,0,0.0,0.0,79.0,0.0,0,none,24.4,153.4,106.5,0.88,cloudy,314
2017-11-24,Friday,6,53,51,17,22,29,Autumn,1,0,0.0,0.0,61.0,0.0,0,none,13.9,165.2,181.4,0.21,clear,287
2016-05-29,Sunday,6,22,4,20,16,9,Spring,0,1,0.0,0.0,81.4,0.0,0,none,19.3,72.1,235.6,0.75,cloudy,306
2011-01-10,Monday,7,18,3,17,40,6,Winter,0,0,0.0,0.0,40.9,0.0,0,none,26.1,11.0,162.2,0.21,cloudy,344
2020-11-17,Tuesday,6,48,17,17,24,35,Autumn,0,0,0.0,0.0,63.1,0.0,0,none,15.0,77.7,44.3,0.08,clear,681
2016-07-09,Saturday,6,28,23,20,25,3,Summer,0,1,0.0,0.0,87.1,0.013,100,rain,23.6,114.1,296.0,0.17,rain,326
2021-09-17,Friday,7,7,18,19,23,56,Autumn,0,0,0.0,0.0,80.0,0.0,0,none,13.9,34.8,81.4,0.38,cloudy,774
2012-07-28,Saturday,6,38,51,20,16,41,Summer,0,1,0.0,0.0,86.4,0.0,0,none,0.0,237.0,256.7,0.34,cloudy,392
2020-06-12,Friday,6,20,28,20,22,39,Summer,0,0,0.0,0.0,81.8,0.0,0,none,24.2,44.3,166.4,0.72,clear,740
2022-03-04,Friday,6,43,49,18,22,54,Spring,0,0,0.0,0.0,66.1,0.0,0,none,31.1,138.8,67.0,0.06,cloudy,754
2017-08-31,Thursday,6,58,13,19,44,37,Summer,0,0,0.0,0.0,83.3,0.0,0,none,23.0,284.4,291.2,0.32,cloudy,322
2015-11-18,Wednesday,6,48,27,17,24,29,Autumn,0,0,0.0,0.0,62.8,0.001,100,rain,0.0,221.1,193.3,0.25,rain,332
2022-05-05,Thursday,6,35,34,20,1,13,Spring,0,0,0.0,0.0,78.3,0.294,100,rain,38.8,161.0,172.5,0.16,rain,739
2022-05-03,Tuesday,6,37,12,19,59,56,Spring,0,0,0.0,0.0,78.6,0.0,0,none,32.2,160.7,154.6,0.09,cloudy,777
2022-01-17,Monday,7,17,20,17,46,15,Winter,1,0,0.0,0.0,55.1,0.0,0,none,13.6,167.3,113.6,0.5,cloudy,618
2015-08-31,Monday,6,57,56,19,45,13,Summer,0,0,0.0,0.0,80.3,0.0,0,none,20.5,98.8,141.1,0.57,clear,340
2011-06-14,Tuesday,6,20,30,20,23,2,Summer,0,0,0.0,0.0,85.4,0.0,0,none,25.6,196.7,345.6,0.46,clear,354
2020-01-28,Tuesday,7,13,45,17,55,20,Winter,0,0,0.0,0.0,58.6,0.064,100,rain,29.8,51.2,36.9,0.12,rain,657
2011-09-29,Thursday,7,13,27,19,9,46,Autumn,0,0,0.0,0.0,81.7,0.058,100,rain,40.5,221.5,177.3,0.08,rain,311
2013-06-23,Sunday,6,22,6,20,25,26,Summer,0,1,0.0,0.0,84.5,0.0,0,none,23.0,171.4,319.9,0.5,cloudy,321
2010-07-05,Monday,6,26,15,20,25,47,Summer,1,0,0.0,0.0,84.8,0.007,100,rain,0.0,155.0,318.5,0.8,rain,334
